Date,Depth,Velocity E [cm/s],Velocity N [cm/s],Magnitude [cm/s],Direction [Degrees]
2024-07-19 07:00:00,10,1.36,-5.17,5.35,165.3
2024-07-19 07:00:00,11,1.31,-0.11,1.32,94.6
2024-07-19 07:00:00,12,2.48,3.23,4.07,37.5
2024-07-19 07:00:00,13,-0.51,0.83,0.97,328.2
2024-07-19 07:00:00,14,-1.43,-0.75,1.62,242.5
2024-07-19 07:00:00,15,0.14,-1.89,1.9,175.8
2024-07-19 07:00:00,16,0.89,-0.26,0.93,106.2
2024-07-19 08:00:00,2,0.48,1.65,1.72,16.3
2024-07-19 08:00:00,3,-0.49,-0.01,0.49,268.4
2024-07-19 08:00:00,4,-1.17,-1.2,1.67,224.2
2024-07-19 08:00:00,5,-2.06,-1.76,2.71,229.5
2024-07-19 08:00:00,6,-1.56,-4.36,4.63,199.7
2024-07-19 08:00:00,7,0.57,-6.47,6.49,175.0
2024-07-19 08:00:00,8,3.49,-7.78,8.53,155.8
2024-07-19 08:00:00,9,3.38,-7.84,8.54,156.7
2024-07-19 08:00:00,10,1.09,-4.85,4.97,167.4
2024-07-19 08:00:00,11,1.06,0.19,1.08,80.0
2024-07-19 08:00:00,12,3.27,2.88,4.35,48.6
2024-07-19 08:00:00,13,-0.3,0.37,0.48,321.2
2024-07-19 08:00:00,14,-1.04,-1.26,1.63,219.5
2024-07-19 08:00:00,15,0.37,-1.62,1.66,167.0
2024-07-19 08:00:00,16,0.67,-0.83,1.06,141.1
2024-07-19 09:00:00,2,0.82,1.16,1.42,35.3
2024-07-19 09:00:00,3,0.3,0.26,0.4,49.1
2024-07-19 09:00:00,4,-0.58,-1.28,1.41,204.4
2024-07-19 09:00:00,5,-1.83,-1.45,2.34,231.7
2024-07-19 09:00:00,6,-1.69,-3.15,3.57,208.3
2024-07-19 09:00:00,7,0.07,-5.3,5.3,179.3
2024-07-19 09:00:00,8,2.26,-6.4,6.79,160.6
2024-07-19 09:00:00,9,2.8,-6.73,7.29,157.4
2024-07-19 09:00:00,10,1.56,-3.75,4.06,157.4
2024-07-19 09:00:00,11,2.29,1.27,2.62,60.9
2024-07-19 09:00:00,12,3.38,2.56,4.24,52.9
2024-07-19 09:00:00,13,-0.52,-0.41,0.66,231.5
2024-07-19 09:00:00,14,-0.61,-1.62,1.73,200.5
2024-07-19 09:00:00,15,0.29,-2.07,2.09,171.9
2024-07-19 09:00:00,16,0.48,-0.98,1.09,153.9
2024-07-19 10:00:00,2,0.76,0.25,0.8,72.0
2024-07-19 10:00:00,3,-0.7,-1.62,1.76,203.4
2024-07-19 10:00:00,4,-1.79,-2.24,2.87,218.7
2024-07-19 10:00:00,5,-2.03,-2.13,2.94,223.7
2024-07-19 10:00:00,6,-1.87,-1.35,2.31,234.3
2024-07-19 10:00:00,7,-1.23,-2.55,2.83,205.7
2024-07-19 10:00:00,8,0.08,-4.82,4.82,179.0
2024-07-19 10:00:00,9,1.51,-5.67,5.87,165.0
2024-07-19 10:00:00,10,0.74,-2.55,2.66,163.8
2024-07-19 10:00:00,11,2.06,1.26,2.41,58.5
2024-07-19 10:00:00,12,0.95,1.51,1.78,32.1
2024-07-19 10:00:00,13,-2.01,-1.5,2.51,233.2
2024-07-19 10:00:00,14,-1.95,-2.56,3.22,217.2
2024-07-19 10:00:00,15,-0.74,-2.99,3.08,193.9
2024-07-19 10:00:00,16,0.15,-2.61,2.61,176.6
2024-07-19 11:00:00,2,3.94,0.89,4.04,77.3
2024-07-19 11:00:00,3,2.35,0.06,2.35,88.5
2024-07-19 11:00:00,4,0.46,-0.8,0.92,150.1
2024-07-19 11:00:00,5,-1.23,-1.59,2.01,217.6
2024-07-19 11:00:00,6,-1.45,-0.56,1.55,248.8
2024-07-19 11:00:00,7,-2.39,-0.15,2.39,266.3
2024-07-19 11:00:00,8,-2.61,-0.77,2.72,253.5
2024-07-19 11:00:00,9,-2.35,-1.69,2.89,234.3
2024-07-19 11:00:00,10,-2.27,-1.01,2.49,246.1
2024-07-19 11:00:00,11,-1.71,0.41,1.76,283.6
2024-07-19 11:00:00,12,-1.07,1.19,1.6,318.0
2024-07-19 11:00:00,13,-1.87,0.63,1.98,288.7
2024-07-19 11:00:00,14,-3.76,-1.13,3.93,253.3
2024-07-19 11:00:00,15,-4.67,-2.99,5.55,237.4
2024-07-19 11:00:00,16,-4.02,-2.67,4.82,236.4
2024-07-19 12:00:00,2,0.63,-2.77,2.84,167.1
2024-07-19 12:00:00,3,0.15,-3.01,3.01,177.2
2024-07-19 12:00:00,4,0.31,-3.37,3.38,174.7
2024-07-19 12:00:00,5,-0.09,-3.17,3.17,181.7
2024-07-19 12:00:00,6,0.09,-2.35,2.36,177.7
2024-07-19 12:00:00,7,-0.62,-2.01,2.11,197.1
2024-07-19 12:00:00,8,-1.4,-1.34,1.94,226.3
2024-07-19 12:00:00,9,-2.51,-0.47,2.56,259.3
2024-07-19 12:00:00,10,-2.75,0.87,2.88,287.5
2024-07-19 12:00:00,11,-2.98,1.01,3.15,288.7
2024-07-19 12:00:00,12,-3.6,1.82,4.03,296.8
2024-07-19 12:00:00,13,-3.24,2.7,4.22,309.8
2024-07-19 12:00:00,14,-2.9,3.25,4.36,318.3
2024-07-19 12:00:00,15,-3.25,1.83,3.73,299.3
2024-07-19 12:00:00,16,-4.62,-1.47,4.85,252.3
2024-07-19 13:00:00,2,-1.23,2.21,2.53,331.0
2024-07-19 13:00:00,3,-1.06,2.19,2.44,334.2
2024-07-19 13:00:00,4,-1.21,1.68,2.07,324.2
2024-07-19 13:00:00,5,-1.21,1.49,1.92,321.1
2024-07-19 13:00:00,6,-1.38,1.76,2.24,321.9
2024-07-19 13:00:00,7,-1.55,1.66,2.27,317.0
2024-07-19 13:00:00,8,-1.39,1.66,2.17,320.0
2024-07-19 13:00:00,9,-1.35,1.85,2.29,323.8
2024-07-19 13:00:00,10,-0.87,1.9,2.09,335.5
2024-07-19 13:00:00,11,-0.53,2.15,2.21,346.0
2024-07-19 13:00:00,12,-0.75,3.13,3.21,346.6
2024-07-19 13:00:00,13,-0.27,3.47,3.48,355.5
2024-07-19 13:00:00,14,-1.74,4.23,4.58,337.7
2024-07-19 13:00:00,15,-2.39,1.8,2.99,307.0
2024-07-19 13:00:00,16,0.53,-0.88,1.03,149.1
2024-07-19 14:00:00,2,-3.79,4.29,5.72,318.6
2024-07-19 14:00:00,3,-3.8,3.92,5.46,315.9
2024-07-19 14:00:00,4,-3.71,3.59,5.16,314.1
2024-07-19 14:00:00,5,-3.52,2.64,4.4,306.9
2024-07-19 14:00:00,6,-2.33,1.87,2.99,308.8
2024-07-19 14:00:00,7,-1.43,1.21,1.87,310.2
2024-07-19 14:00:00,8,-0.73,1.05,1.28,325.4
2024-07-19 14:00:00,9,0.39,0.87,0.96,23.9
2024-07-19 14:00:00,10,1.63,0.91,1.87,60.7
2024-07-19 14:00:00,11,2.85,1.01,3.03,70.6
2024-07-19 14:00:00,12,3.91,1.79,4.3,65.3
2024-07-19 14:00:00,13,3.51,3.53,4.97,44.8
2024-07-19 14:00:00,14,2.3,5.27,5.75,23.6
2024-07-19 14:00:00,15,-0.87,1.99,2.17,336.4
2024-07-19 14:00:00,16,-1.27,-2.79,3.07,204.5
2024-07-19 15:00:00,2,-4.66,6.01,7.61,322.2
2024-07-19 15:00:00,3,-5.11,5.73,7.68,318.3
2024-07-19 15:00:00,4,-5.51,5.19,7.57,313.3
2024-07-19 15:00:00,5,-5.28,4.05,6.65,307.5
2024-07-19 15:00:00,6,-3.43,2.11,4.03,301.5
2024-07-19 15:00:00,7,-0.57,0.68,0.89,320.2
2024-07-19 15:00:00,8,1.91,0.78,2.06,67.8
2024-07-19 15:00:00,9,3.47,1.15,3.66,71.7
2024-07-19 15:00:00,10,4.85,1.85,5.19,69.1
2024-07-19 15:00:00,11,5.61,2.63,6.19,64.8
2024-07-19 15:00:00,12,5.09,4.23,6.62,50.3
2024-07-19 15:00:00,13,4.44,4.93,6.63,42.0
2024-07-19 15:00:00,14,-0.19,9.13,9.14,358.8
2024-07-19 15:00:00,15,-3.33,8.51,9.14,338.7
2024-07-19 15:00:00,16,-3.54,-0.33,3.56,264.7
2024-07-19 16:00:00,2,-3.44,4.33,5.53,321.5
2024-07-19 16:00:00,3,-4.41,5.13,6.76,319.3
2024-07-19 16:00:00,4,-5.55,4.51,7.15,309.1
2024-07-19 16:00:00,5,-5.05,3.87,6.36,307.4
2024-07-19 16:00:00,6,-2.85,3.52,4.53,321.0
2024-07-19 16:00:00,7,-0.74,4.02,4.09,349.6
2024-07-19 16:00:00,8,0.23,4.22,4.23,3.2
2024-07-19 16:00:00,9,1.01,5.19,5.28,11.1
2024-07-19 16:00:00,10,1.54,5.21,5.43,16.5
2024-07-19 16:00:00,11,2.1,5.53,5.91,20.8
2024-07-19 16:00:00,12,1.84,6.01,6.28,17.0
2024-07-19 16:00:00,13,2.61,5.76,6.32,24.3
2024-07-19 16:00:00,14,1.49,7.4,7.55,11.4
2024-07-19 16:00:00,15,-2.37,5.71,6.18,337.4
2024-07-19 16:00:00,16,-1.11,-1.11,1.57,225.0
2024-07-19 17:00:00,2,-2.94,1.86,3.48,302.3
2024-07-19 17:00:00,3,-3.93,2.61,4.72,303.6
2024-07-19 17:00:00,4,-4.44,3.55,5.68,308.6
2024-07-19 17:00:00,5,-4.42,3.71,5.77,310.0
2024-07-19 17:00:00,6,-3.36,3.95,5.19,319.6
2024-07-19 17:00:00,7,-1.83,4.45,4.82,337.6
2024-07-19 17:00:00,8,-0.84,4.96,5.03,350.4
2024-07-19 17:00:00,9,-0.27,4.83,4.84,356.8
2024-07-19 17:00:00,10,-0.11,5.53,5.53,358.8
2024-07-19 17:00:00,11,0.39,5.9,5.91,3.8
2024-07-19 17:00:00,12,0.66,6.21,6.25,6.1
2024-07-19 17:00:00,13,0.45,7.05,7.06,3.7
2024-07-19 17:00:00,14,0.8,6.42,6.47,7.1
2024-07-19 17:00:00,15,1.65,-0.7,1.79,113.0
2024-07-19 17:00:00,16,0.95,-3.11,3.26,163.0
2024-07-19 18:00:00,2,-2.89,1.22,3.14,292.9
2024-07-19 18:00:00,3,-3.57,1.71,3.96,295.6
2024-07-19 18:00:00,4,-3.19,2.61,4.12,309.2
2024-07-19 18:00:00,5,-2.59,3.57,4.41,324.1
2024-07-19 18:00:00,6,-1.38,4.2,4.42,341.8
2024-07-19 18:00:00,7,-0.77,4.61,4.67,350.6
2024-07-19 18:00:00,8,-0.28,5.19,5.2,356.9
2024-07-19 18:00:00,9,0.13,5.73,5.73,1.3
2024-07-19 18:00:00,10,0.95,5.9,5.98,9.2
2024-07-19 18:00:00,11,1.11,6.23,6.33,10.1
2024-07-19 18:00:00,12,2.29,6.55,6.94,19.2
2024-07-19 18:00:00,13,4.31,6.11,7.47,35.2
2024-07-19 18:00:00,14,4.45,4.42,6.27,45.2
2024-07-19 18:00:00,15,-0.59,0.58,0.82,314.7
2024-07-19 18:00:00,16,-2.05,-2.2,3.0,222.9
2024-07-19 19:00:00,2,-3.31,1.46,3.61,293.8
2024-07-19 19:00:00,3,-3.63,2.53,4.43,304.9
2024-07-19 19:00:00,4,-3.4,3.57,4.93,316.4
2024-07-19 19:00:00,5,-2.57,4.05,4.8,327.7
2024-07-19 19:00:00,6,-1.99,4.46,4.88,336.0
2024-07-19 19:00:00,7,-1.24,4.77,4.93,345.4
2024-07-19 19:00:00,8,-0.42,5.19,5.21,355.4
2024-07-19 19:00:00,9,0.01,5.79,5.79,0.1
2024-07-19 19:00:00,10,1.03,6.15,6.24,9.5
2024-07-19 19:00:00,11,1.67,6.11,6.34,15.2
2024-07-19 19:00:00,12,2.49,5.91,6.41,22.8
2024-07-19 19:00:00,13,4.77,4.77,6.75,45.0
2024-07-19 19:00:00,14,5.86,3.1,6.63,62.1
2024-07-19 19:00:00,15,0.86,2.65,2.78,18.0
2024-07-19 19:00:00,16,-2.37,-2.33,3.32,225.6
2024-07-19 20:00:00,2,-3.19,0.89,3.32,285.6
2024-07-19 20:00:00,3,-2.68,1.47,3.06,298.7
2024-07-19 20:00:00,4,-2.3,2.76,3.59,320.2
2024-07-19 20:00:00,5,-1.74,4.01,4.37,336.5
2024-07-19 20:00:00,6,-0.56,5.24,5.27,353.9
2024-07-19 20:00:00,7,-0.36,5.33,5.35,356.1
2024-07-19 20:00:00,8,0.61,4.82,4.86,7.3
2024-07-19 20:00:00,9,0.94,4.56,4.66,11.6
2024-07-19 20:00:00,10,1.35,4.09,4.31,18.3
2024-07-19 20:00:00,11,2.21,3.93,4.51,29.3
2024-07-19 20:00:00,12,3.5,3.21,4.75,47.5
2024-07-19 20:00:00,13,5.55,2.23,5.98,68.1
2024-07-19 20:00:00,14,4.5,1.52,4.75,71.3
2024-07-19 20:00:00,15,1.82,1.08,2.12,59.3
2024-07-19 20:00:00,16,-0.19,-0.73,0.76,194.8
2024-07-19 21:00:00,2,-1.36,2.26,2.64,329.0
2024-07-19 21:00:00,3,-0.65,2.73,2.8,346.5
2024-07-19 21:00:00,4,-0.47,2.77,2.81,350.4
2024-07-19 21:00:00,5,0.01,2.91,2.91,0.3
2024-07-19 21:00:00,6,0.15,3.03,3.03,2.8
2024-07-19 21:00:00,7,0.41,2.64,2.67,8.8
2024-07-19 21:00:00,8,0.76,1.53,1.71,26.5
2024-07-19 21:00:00,9,1.07,0.89,1.39,50.3
2024-07-19 21:00:00,10,2.9,0.59,2.96,78.6
2024-07-19 21:00:00,11,4.83,0.93,4.92,79.1
2024-07-19 21:00:00,12,2.41,0.14,2.41,86.7
2024-07-19 21:00:00,13,1.51,-0.88,1.74,120.3
2024-07-19 21:00:00,14,3.17,-0.23,3.18,94.1
2024-07-19 21:00:00,15,2.27,0.78,2.4,71.0
2024-07-19 21:00:00,16,-0.14,3.89,3.9,357.9
2024-07-19 22:00:00,2,-1.43,2.75,3.1,332.6
2024-07-19 22:00:00,3,-1.39,2.22,2.62,327.9
2024-07-19 22:00:00,4,-1.55,1.96,2.5,321.6
2024-07-19 22:00:00,5,-1.53,1.15,1.91,307.1
2024-07-19 22:00:00,6,-1.78,0.06,1.78,271.9
2024-07-19 22:00:00,7,-0.69,-0.71,0.99,224.2
2024-07-19 22:00:00,8,1.2,-0.67,1.37,119.1
2024-07-19 22:00:00,9,3.66,-0.44,3.69,96.9
2024-07-19 22:00:00,10,5.61,-0.4,5.63,94.1
2024-07-19 22:00:00,11,2.06,-0.37,2.09,100.1
2024-07-19 22:00:00,12,-2.13,0.17,2.14,274.6
2024-07-19 22:00:00,13,-1.47,-0.98,1.77,236.4
2024-07-19 22:00:00,14,2.59,-0.69,2.68,105.0
2024-07-19 22:00:00,15,2.07,1.92,2.82,47.1
2024-07-19 22:00:00,16,1.26,6.94,7.05,10.3
2024-07-19 23:00:00,2,-0.91,2.34,2.51,338.8
2024-07-19 23:00:00,3,-1.04,2.49,2.7,337.4
2024-07-19 23:00:00,4,-1.12,1.71,2.05,326.8
2024-07-19 23:00:00,5,-1.55,0.13,1.56,274.7
2024-07-19 23:00:00,6,-1.26,-1.04,1.63,230.5
2024-07-19 23:00:00,7,-0.03,-1.01,1.01,181.5
2024-07-19 23:00:00,8,1.87,-0.77,2.02,112.5
2024-07-19 23:00:00,9,3.29,-0.45,3.32,97.7
2024-07-19 23:00:00,10,2.25,-0.33,2.27,98.3
2024-07-19 23:00:00,11,-0.65,0.07,0.66,276.4
2024-07-19 23:00:00,12,-2.09,-0.13,2.1,266.4
2024-07-19 23:00:00,13,-0.97,-1.79,2.04,208.3
2024-07-19 23:00:00,14,0.58,-0.13,0.59,102.3
2024-07-19 23:00:00,15,0.79,2.88,2.99,15.4
2024-07-19 23:00:00,16,2.01,6.87,7.16,16.3
2024-07-20 00:00:00,2,-0.7,4.55,4.61,351.3
2024-07-20 00:00:00,3,-0.56,4.13,4.17,352.3
2024-07-20 00:00:00,4,-0.99,3.79,3.92,345.4
2024-07-20 00:00:00,5,-1.17,2.98,3.2,338.6
2024-07-20 00:00:00,6,-1.76,1.39,2.24,308.4
2024-07-20 00:00:00,7,-1.37,-0.7,1.54,242.9
2024-07-20 00:00:00,8,0.33,-0.7,0.77,155.0
2024-07-20 00:00:00,9,2.17,-0.51,2.23,103.3
2024-07-20 00:00:00,10,3.44,-0.9,3.56,104.7
2024-07-20 00:00:00,11,1.45,-0.87,1.69,120.8
2024-07-20 00:00:00,12,-1.89,-1.02,2.15,241.7
2024-07-20 00:00:00,13,-2.49,-2.19,3.32,228.7
2024-07-20 00:00:00,14,-1.77,-1.82,2.54,224.1
2024-07-20 00:00:00,15,-1.58,2.55,3.0,328.2
2024-07-20 00:00:00,16,0.02,4.84,4.84,0.2
2024-07-20 01:00:00,2,-0.17,4.75,4.75,358.0
2024-07-20 01:00:00,3,-0.62,4.55,4.6,352.2
2024-07-20 01:00:00,4,-0.9,3.87,3.98,346.9
2024-07-20 01:00:00,5,-1.47,2.78,3.14,332.2
2024-07-20 01:00:00,6,-1.94,1.05,2.21,298.5
2024-07-20 01:00:00,7,-1.35,-1.09,1.73,231.1
2024-07-20 01:00:00,8,0.45,-1.41,1.48,162.5
2024-07-20 01:00:00,9,2.01,-1.55,2.54,127.5
2024-07-20 01:00:00,10,3.0,-2.52,3.92,130.0
2024-07-20 01:00:00,11,1.12,-2.01,2.3,150.8
2024-07-20 01:00:00,12,-1.45,-1.07,1.8,233.7
2024-07-20 01:00:00,13,-0.55,-0.72,0.91,217.5
2024-07-20 01:00:00,14,-0.65,-1.12,1.3,210.3
2024-07-20 01:00:00,15,-0.8,2.31,2.45,340.9
2024-07-20 01:00:00,16,-0.07,2.39,2.39,358.4
2024-07-20 02:00:00,2,-0.05,4.94,4.94,359.4
2024-07-20 02:00:00,3,-0.2,4.13,4.14,357.2
2024-07-20 02:00:00,4,-0.77,2.98,3.08,345.5
2024-07-20 02:00:00,5,-1.63,1.45,2.18,311.8
2024-07-20 02:00:00,6,-1.97,-0.45,2.02,257.2
2024-07-20 02:00:00,7,-0.91,-1.29,1.58,215.2
2024-07-20 02:00:00,8,0.29,-1.18,1.21,166.3
2024-07-20 02:00:00,9,1.58,-1.84,2.43,139.3
2024-07-20 02:00:00,10,2.48,-2.47,3.5,134.9
2024-07-20 02:00:00,11,1.03,-1.73,2.01,149.4
2024-07-20 02:00:00,12,-0.81,-0.27,0.86,251.8
2024-07-20 02:00:00,13,0.03,-0.06,0.07,156.0
2024-07-20 02:00:00,14,0.52,-0.95,1.08,151.2
2024-07-20 02:00:00,15,-0.69,0.65,0.95,313.0
2024-07-20 02:00:00,16,-0.56,-0.2,0.59,250.3
2024-07-20 03:00:00,2,-0.67,3.33,3.39,348.7
2024-07-20 03:00:00,3,-1.07,3.74,3.89,344.1
2024-07-20 03:00:00,4,-1.93,3.86,4.32,333.4
2024-07-20 03:00:00,5,-2.45,2.87,3.77,319.4
2024-07-20 03:00:00,6,-2.01,1.69,2.63,310.2
2024-07-20 03:00:00,7,-0.94,-0.41,1.03,246.3
2024-07-20 03:00:00,8,-0.02,-0.95,0.95,181.2
2024-07-20 03:00:00,9,1.0,-0.91,1.35,132.2
2024-07-20 03:00:00,10,1.9,-1.51,2.42,128.4
2024-07-20 03:00:00,11,1.64,-2.11,2.67,142.1
2024-07-20 03:00:00,12,0.45,-1.0,1.1,155.6
2024-07-20 03:00:00,13,0.61,0.19,0.64,72.5
2024-07-20 03:00:00,14,1.49,-1.71,2.27,138.8
2024-07-20 03:00:00,15,-1.76,-0.39,1.8,257.6
2024-07-20 03:00:00,16,-1.97,-1.43,2.44,234.0
2024-07-20 04:00:00,2,-1.48,3.03,3.37,333.9
2024-07-20 04:00:00,3,-1.66,3.5,3.87,334.6
2024-07-20 04:00:00,4,-1.01,3.47,3.62,343.7
2024-07-20 04:00:00,5,-0.95,3.87,3.98,346.1
2024-07-20 04:00:00,6,-1.36,2.63,2.96,332.6
2024-07-20 04:00:00,7,-0.96,0.72,1.2,306.9
2024-07-20 04:00:00,8,-0.14,-1.25,1.25,186.4
2024-07-20 04:00:00,9,0.37,-1.4,1.45,165.3
2024-07-20 04:00:00,10,1.25,-2.28,2.6,151.3
2024-07-20 04:00:00,11,0.84,-2.81,2.94,163.4
2024-07-20 04:00:00,12,0.21,-1.47,1.49,171.8
2024-07-20 04:00:00,13,1.14,-0.91,1.46,128.7
2024-07-20 04:00:00,14,0.71,-2.16,2.27,161.7
2024-07-20 04:00:00,15,-0.25,-0.11,0.28,245.9
2024-07-20 04:00:00,16,0.65,-0.95,1.15,145.4
2024-07-20 05:00:00,2,0.27,2.67,2.68,5.9
2024-07-20 05:00:00,3,-0.09,2.59,2.6,357.9
2024-07-20 05:00:00,4,-0.01,2.6,2.6,359.7
2024-07-20 05:00:00,5,0.02,1.99,1.99,0.6
2024-07-20 05:00:00,6,0.23,1.03,1.06,12.7
2024-07-20 05:00:00,7,0.68,-0.97,1.19,145.1
2024-07-20 05:00:00,8,1.21,-2.13,2.45,150.3
2024-07-20 05:00:00,9,1.81,-2.91,3.43,148.2
2024-07-20 05:00:00,10,1.6,-3.1,3.49,152.7
2024-07-20 05:00:00,11,0.72,-2.37,2.47,163.1
2024-07-20 05:00:00,12,0.84,-0.89,1.23,136.8
2024-07-20 05:00:00,13,0.24,-0.23,0.33,134.2
2024-07-20 05:00:00,14,2.05,1.67,2.65,50.8
2024-07-20 05:00:00,15,2.55,0.23,2.56,84.9
2024-07-20 05:00:00,16,2.22,0.37,2.25,80.5
2024-07-20 06:00:00,2,2.03,8.08,8.33,14.1
2024-07-20 06:00:00,3,2.43,6.15,6.61,21.5
2024-07-20 06:00:00,4,2.16,3.97,4.52,28.6
2024-07-20 06:00:00,5,1.9,1.92,2.7,44.7
2024-07-20 06:00:00,6,0.93,-0.77,1.21,129.6
2024-07-20 06:00:00,7,0.79,-2.17,2.31,160.0
2024-07-20 06:00:00,8,1.77,-3.22,3.68,151.2
2024-07-20 06:00:00,9,1.81,-3.75,4.16,154.3
2024-07-20 06:00:00,10,0.85,-3.45,3.55,166.1
2024-07-20 06:00:00,11,0.87,-1.99,2.17,156.5
2024-07-20 06:00:00,12,-1.33,0.09,1.34,274.0
2024-07-20 06:00:00,13,-1.24,1.03,1.61,309.8
2024-07-20 06:00:00,14,1.75,-0.17,1.76,95.6
2024-07-20 06:00:00,15,1.06,-1.16,1.57,137.6
2024-07-20 06:00:00,16,0.06,-0.49,0.5,173.1
2024-07-20 07:00:00,2,1.87,6.07,6.36,17.1
2024-07-20 07:00:00,3,1.89,3.69,4.15,27.1
2024-07-20 07:00:00,4,1.49,2.32,2.76,32.8
2024-07-20 07:00:00,5,0.89,0.19,0.91,77.7
2024-07-20 07:00:00,6,0.46,-2.75,2.78,170.5
2024-07-20 07:00:00,7,0.93,-3.33,3.45,164.4
2024-07-20 07:00:00,8,2.15,-4.1,4.63,152.3
2024-07-20 07:00:00,9,1.84,-4.27,4.65,156.7
2024-07-20 07:00:00,10,1.34,-3.55,3.8,159.3
2024-07-20 07:00:00,11,0.65,-1.19,1.35,151.2
2024-07-20 07:00:00,12,-1.97,2.35,3.07,320.0
2024-07-20 07:00:00,13,-0.09,1.69,1.7,357.1
2024-07-20 07:00:00,14,1.27,-0.73,1.46,119.8
2024-07-20 07:00:00,15,0.49,-0.51,0.71,136.1
2024-07-20 07:00:00,16,0.15,0.17,0.23,41.5
2024-07-20 08:00:00,2,1.69,2.23,2.8,37.2
2024-07-20 08:00:00,3,1.03,0.91,1.38,48.5
2024-07-20 08:00:00,4,-0.23,-1.0,1.03,192.8
2024-07-20 08:00:00,5,-0.25,-3.1,3.11,184.7
2024-07-20 08:00:00,6,0.69,-3.9,3.96,169.9
2024-07-20 08:00:00,7,1.39,-4.62,4.82,163.3
2024-07-20 08:00:00,8,1.37,-4.76,4.95,164.0
2024-07-20 08:00:00,9,0.93,-4.36,4.46,167.9
2024-07-20 08:00:00,10,0.85,-2.17,2.33,158.6
2024-07-20 08:00:00,11,-0.56,0.78,0.96,324.3
2024-07-20 08:00:00,12,0.27,3.95,3.96,4.0
2024-07-20 08:00:00,13,1.45,2.61,2.98,29.1
2024-07-20 08:00:00,14,1.07,0.73,1.3,55.7
2024-07-20 08:00:00,15,-0.51,0.91,1.04,330.8
2024-07-20 08:00:00,16,-0.82,1.09,1.37,323.1
2024-07-20 09:00:00,2,0.39,1.25,1.31,17.5
2024-07-20 09:00:00,3,0.43,0.25,0.49,60.0
2024-07-20 09:00:00,4,-0.05,-1.48,1.48,181.8
2024-07-20 09:00:00,5,0.52,-3.16,3.2,170.7
2024-07-20 09:00:00,6,1.97,-4.05,4.51,154.1
2024-07-20 09:00:00,7,2.43,-4.5,5.12,151.6
2024-07-20 09:00:00,8,2.02,-4.59,5.01,156.2
2024-07-20 09:00:00,9,1.46,-4.32,4.56,161.3
2024-07-20 09:00:00,10,0.97,-2.15,2.35,155.8
2024-07-20 09:00:00,11,0.61,1.21,1.36,26.8
2024-07-20 09:00:00,12,0.77,3.53,3.61,12.3
2024-07-20 09:00:00,13,2.47,4.35,5.01,29.6
2024-07-20 09:00:00,14,2.01,1.71,2.64,49.5
2024-07-20 09:00:00,15,1.33,1.12,1.74,49.8
2024-07-20 09:00:00,16,-0.73,1.34,1.53,331.3
2024-07-20 10:00:00,2,0.8,0.61,1.01,52.5
2024-07-20 10:00:00,3,0.41,-1.06,1.14,158.7
2024-07-20 10:00:00,4,-0.05,-3.11,3.11,180.9
2024-07-20 10:00:00,5,1.48,-3.67,3.96,158.1
2024-07-20 10:00:00,6,1.91,-3.47,3.96,151.2
2024-07-20 10:00:00,7,1.53,-3.91,4.2,158.6
2024-07-20 10:00:00,8,1.45,-4.33,4.56,161.4
2024-07-20 10:00:00,9,0.48,-4.21,4.24,173.5
2024-07-20 10:00:00,10,0.17,-1.71,1.72,174.2
2024-07-20 10:00:00,11,-1.09,1.05,1.51,313.9
2024-07-20 10:00:00,12,-1.75,2.95,3.43,329.2
2024-07-20 10:00:00,13,0.35,3.2,3.22,6.2
2024-07-20 10:00:00,14,1.63,1.67,2.33,44.3
2024-07-20 10:00:00,15,2.55,0.79,2.67,72.9
2024-07-20 10:00:00,16,1.92,-0.11,1.92,93.2
2024-07-20 11:00:00,2,0.79,-0.03,0.79,92.4
2024-07-20 11:00:00,3,-1.37,-1.82,2.28,216.9
2024-07-20 11:00:00,4,-1.4,-2.61,2.96,208.2
2024-07-20 11:00:00,5,-0.44,-3.19,3.22,187.8
2024-07-20 11:00:00,6,0.35,-3.31,3.33,173.9
2024-07-20 11:00:00,7,0.12,-3.23,3.23,177.9
2024-07-20 11:00:00,8,-0.59,-3.92,3.96,188.6
2024-07-20 11:00:00,9,-1.1,-3.95,4.1,195.6
2024-07-20 11:00:00,10,-1.68,-1.93,2.56,221.0
2024-07-20 11:00:00,11,-3.19,0.85,3.3,285.0
2024-07-20 11:00:00,12,-2.89,3.47,4.52,320.2
2024-07-20 11:00:00,13,-1.45,2.09,2.54,325.3
2024-07-20 11:00:00,14,-1.89,1.03,2.15,298.6
2024-07-20 11:00:00,15,-0.11,-0.45,0.46,194.2
2024-07-20 11:00:00,16,0.93,-1.09,1.44,139.5
2024-07-20 12:00:00,2,7.11,1.89,7.36,75.1
2024-07-20 12:00:00,3,4.12,0.63,4.17,81.4
2024-07-20 12:00:00,4,1.12,-0.47,1.22,112.9
2024-07-20 12:00:00,5,-1.97,-1.52,2.49,232.3
2024-07-20 12:00:00,6,-3.68,-1.72,4.06,244.9
2024-07-20 12:00:00,7,-4.5,-2.05,4.94,245.5
2024-07-20 12:00:00,8,-5.32,-2.45,5.86,245.3
2024-07-20 12:00:00,9,-5.73,-2.61,6.3,245.5
2024-07-20 12:00:00,10,-6.33,-1.99,6.63,252.5
