Date,Depth,Velocity E [cm/s],Velocity N [cm/s],Magnitude [cm/s],Direction [Degrees]
2024-06-24 08:00:00,15,3.92,4.34,5.85,42.1
2024-06-24 08:00:00,16,3.63,4.97,6.15,36.1
2024-06-24 09:00:00,2,-1.31,-4.84,5.02,195.2
2024-06-24 09:00:00,3,-1.1,-4.18,4.32,194.7
2024-06-24 09:00:00,4,0.91,-4.47,4.56,168.5
2024-06-24 09:00:00,5,1.71,-7.03,7.24,166.3
2024-06-24 09:00:00,6,1.4,-9.73,9.83,171.8
2024-06-24 09:00:00,7,0.25,-8.89,8.9,178.4
2024-06-24 09:00:00,8,-1.51,-4.82,5.05,197.4
2024-06-24 09:00:00,9,0.03,-0.67,0.67,177.2
2024-06-24 09:00:00,10,-1.11,0.1,1.12,275.1
2024-06-24 09:00:00,11,-1.69,0.26,1.71,278.8
2024-06-24 09:00:00,12,0.07,0.71,0.72,5.9
2024-06-24 09:00:00,13,1.03,1.05,1.47,44.4
2024-06-24 09:00:00,14,2.51,3.31,4.15,37.2
2024-06-24 09:00:00,15,2.2,5.45,5.87,22.0
2024-06-24 09:00:00,16,1.51,4.8,5.03,17.4
2024-06-24 10:00:00,2,-1.29,-5.97,6.11,192.2
2024-06-24 10:00:00,3,-0.93,-5.74,5.82,189.2
2024-06-24 10:00:00,4,0.95,-6.77,6.83,172.0
2024-06-24 10:00:00,5,0.83,-9.23,9.27,174.9
2024-06-24 10:00:00,6,0.07,-9.93,9.93,179.6
2024-06-24 10:00:00,7,-1.43,-6.45,6.61,192.5
2024-06-24 10:00:00,8,-1.05,-2.12,2.37,206.4
2024-06-24 10:00:00,9,0.77,-1.91,2.06,158.2
2024-06-24 10:00:00,10,-2.05,-0.96,2.26,244.9
2024-06-24 10:00:00,11,-1.67,-0.19,1.68,263.6
2024-06-24 10:00:00,12,-0.94,0.81,1.24,310.6
2024-06-24 10:00:00,13,-0.08,2.03,2.03,357.7
2024-06-24 10:00:00,14,0.57,4.66,4.7,7.0
2024-06-24 10:00:00,15,-0.25,5.59,5.59,357.4
2024-06-24 10:00:00,16,0.61,4.07,4.11,8.6
2024-06-24 11:00:00,2,1.84,-4.99,5.32,159.7
2024-06-24 11:00:00,3,-1.63,-6.54,6.74,194.0
2024-06-24 11:00:00,4,-2.03,-7.22,7.5,195.7
2024-06-24 11:00:00,5,-2.07,-8.63,8.88,193.5
2024-06-24 11:00:00,6,-2.27,-9.34,9.61,193.6
2024-06-24 11:00:00,7,-2.49,-7.78,8.17,197.8
2024-06-24 11:00:00,8,-2.78,-4.0,4.87,214.8
2024-06-24 11:00:00,9,-0.41,-3.41,3.44,186.9
2024-06-24 11:00:00,10,-1.28,-3.39,3.63,200.7
2024-06-24 11:00:00,11,-3.14,-1.49,3.47,244.7
2024-06-24 11:00:00,12,-3.37,0.25,3.38,274.3
2024-06-24 11:00:00,13,-2.31,1.97,3.04,310.5
2024-06-24 11:00:00,14,-1.87,3.37,3.85,330.9
2024-06-24 11:00:00,15,-2.19,4.67,5.16,334.9
2024-06-24 11:00:00,16,-2.08,4.27,4.75,334.0
2024-06-24 12:00:00,2,5.77,-6.69,8.83,139.2
2024-06-24 12:00:00,3,4.45,-6.77,8.1,146.6
2024-06-24 12:00:00,4,2.87,-6.89,7.46,157.4
2024-06-24 12:00:00,5,0.83,-7.17,7.21,173.4
2024-06-24 12:00:00,6,-0.85,-7.24,7.29,186.7
2024-06-24 12:00:00,7,-2.34,-7.51,7.86,197.3
2024-06-24 12:00:00,8,-3.6,-7.09,7.95,206.9
2024-06-24 12:00:00,9,-5.5,-3.4,6.47,238.3
2024-06-24 12:00:00,10,-4.22,-2.71,5.02,237.3
2024-06-24 12:00:00,11,-3.46,-3.65,5.03,223.5
2024-06-24 12:00:00,12,-3.84,-4.22,5.71,222.3
2024-06-24 12:00:00,13,-2.95,-1.4,3.26,244.6
2024-06-24 12:00:00,14,-2.49,1.76,3.05,305.2
2024-06-24 12:00:00,15,-2.92,2.76,4.02,313.4
2024-06-24 12:00:00,16,-2.93,3.86,4.85,322.8
2024-06-24 13:00:00,2,1.63,-6.83,7.03,166.6
2024-06-24 13:00:00,3,1.87,-6.91,7.15,164.9
2024-06-24 13:00:00,4,1.75,-6.53,6.76,165.0
2024-06-24 13:00:00,5,1.17,-6.85,6.95,170.3
2024-06-24 13:00:00,6,1.21,-6.67,6.77,169.7
2024-06-24 13:00:00,7,1.27,-6.67,6.79,169.2
2024-06-24 13:00:00,8,0.62,-6.92,6.95,174.9
2024-06-24 13:00:00,9,-0.65,-6.31,6.35,185.9
2024-06-24 13:00:00,10,-3.39,-5.39,6.37,212.1
2024-06-24 13:00:00,11,-5.91,-2.82,6.55,244.5
2024-06-24 13:00:00,12,-5.18,-0.77,5.24,261.6
2024-06-24 13:00:00,13,-2.48,-3.29,4.12,217.0
2024-06-24 13:00:00,14,0.73,-1.59,1.75,155.5
2024-06-24 13:00:00,15,-0.05,1.24,1.24,357.5
2024-06-24 13:00:00,16,-0.89,1.7,1.92,332.3
2024-06-24 14:00:00,2,-1.45,-4.73,4.95,197.0
2024-06-24 14:00:00,3,-1.33,-4.83,5.01,195.4
2024-06-24 14:00:00,4,-1.62,-5.62,5.85,196.1
2024-06-24 14:00:00,5,-1.13,-5.76,5.87,191.1
2024-06-24 14:00:00,6,-0.73,-5.97,6.01,186.9
2024-06-24 14:00:00,7,-0.48,-6.79,6.8,184.0
2024-06-24 14:00:00,8,0.28,-6.83,6.83,177.7
2024-06-24 14:00:00,9,1.55,-7.25,7.41,168.0
2024-06-24 14:00:00,10,2.29,-7.62,7.96,163.3
2024-06-24 14:00:00,11,1.15,-5.93,6.04,169.0
2024-06-24 14:00:00,12,0.87,-2.05,2.23,157.0
2024-06-24 14:00:00,13,3.01,-3.09,4.31,135.8
2024-06-24 14:00:00,14,2.34,-2.3,3.28,134.5
2024-06-24 14:00:00,15,0.93,1.13,1.46,39.6
2024-06-24 14:00:00,16,0.73,2.08,2.21,19.4
2024-06-24 15:00:00,2,-3.65,-0.91,3.77,256.0
2024-06-24 15:00:00,3,-3.29,-1.75,3.72,242.0
2024-06-24 15:00:00,4,-2.49,-2.13,3.28,229.5
2024-06-24 15:00:00,5,-2.03,-3.27,3.85,211.9
2024-06-24 15:00:00,6,-1.27,-4.83,4.99,194.8
2024-06-24 15:00:00,7,-1.17,-5.57,5.69,191.8
2024-06-24 15:00:00,8,0.29,-6.13,6.14,177.3
2024-06-24 15:00:00,9,3.28,-7.82,8.48,157.2
2024-06-24 15:00:00,10,5.58,-8.43,10.11,146.5
2024-06-24 15:00:00,11,6.61,-7.05,9.66,136.9
2024-06-24 15:00:00,12,4.95,-4.83,6.92,134.3
2024-06-24 15:00:00,13,3.06,-3.27,4.48,136.9
2024-06-24 15:00:00,14,2.56,-0.49,2.61,100.9
2024-06-24 15:00:00,15,2.52,0.49,2.57,78.9
2024-06-24 15:00:00,16,2.33,0.66,2.42,74.2
2024-06-24 16:00:00,2,-3.81,1.85,4.24,295.8
2024-06-24 16:00:00,3,-3.29,0.76,3.38,283.0
2024-06-24 16:00:00,4,-2.74,-0.45,2.78,260.6
2024-06-24 16:00:00,5,-0.93,-2.35,2.53,201.5
2024-06-24 16:00:00,6,0.91,-3.61,3.72,165.8
2024-06-24 16:00:00,7,2.51,-4.97,5.57,153.2
2024-06-24 16:00:00,8,4.75,-5.97,7.62,141.5
2024-06-24 16:00:00,9,5.85,-5.77,8.22,134.6
2024-06-24 16:00:00,10,1.74,-4.22,4.56,157.6
2024-06-24 16:00:00,11,-2.3,-5.09,5.58,204.3
2024-06-24 16:00:00,12,0.11,-3.21,3.21,178.1
2024-06-24 16:00:00,13,2.59,-0.75,2.7,106.2
2024-06-24 16:00:00,14,2.41,0.01,2.41,89.8
2024-06-24 16:00:00,15,1.83,0.29,1.86,80.9
2024-06-24 16:00:00,16,2.68,-0.25,2.69,95.4
2024-06-24 17:00:00,2,-1.68,1.75,2.43,316.2
2024-06-24 17:00:00,3,-2.28,0.61,2.36,285.1
2024-06-24 17:00:00,4,-2.09,-0.81,2.24,248.7
2024-06-24 17:00:00,5,-0.57,-2.28,2.35,194.1
2024-06-24 17:00:00,6,2.38,-3.11,3.92,142.6
2024-06-24 17:00:00,7,4.43,-3.64,5.73,129.4
2024-06-24 17:00:00,8,7.37,-4.19,8.48,119.6
2024-06-24 17:00:00,9,3.24,-1.72,3.67,118.0
2024-06-24 17:00:00,10,-1.77,-3.33,3.77,208.1
2024-06-24 17:00:00,11,-1.13,-2.29,2.55,206.4
2024-06-24 17:00:00,12,1.19,-0.65,1.35,118.8
2024-06-24 17:00:00,13,0.93,-0.32,0.99,108.9
2024-06-24 17:00:00,14,0.01,0.19,0.19,4.1
2024-06-24 17:00:00,15,-0.08,0.25,0.26,342.0
2024-06-24 17:00:00,16,0.71,-0.06,0.72,94.8
2024-06-24 18:00:00,2,-1.95,3.03,3.6,327.3
2024-06-24 18:00:00,3,-2.53,0.86,2.68,288.8
2024-06-24 18:00:00,4,-1.85,-0.96,2.08,242.5
2024-06-24 18:00:00,5,0.88,-1.6,1.83,151.2
2024-06-24 18:00:00,6,3.32,-2.12,3.94,122.6
2024-06-24 18:00:00,7,5.47,-2.33,5.94,113.1
2024-06-24 18:00:00,8,7.17,-3.0,7.78,112.7
2024-06-24 18:00:00,9,4.03,-0.63,4.08,98.8
2024-06-24 18:00:00,10,1.53,0.17,1.54,83.5
2024-06-24 18:00:00,11,1.19,-0.55,1.31,114.6
2024-06-24 18:00:00,12,1.86,-0.15,1.87,94.5
2024-06-24 18:00:00,13,1.49,-0.72,1.65,115.8
2024-06-24 18:00:00,14,0.09,-1.45,1.45,176.6
2024-06-24 18:00:00,15,-1.7,-1.64,2.36,226.0
2024-06-24 18:00:00,16,-2.44,-2.45,3.46,224.9
2024-06-24 19:00:00,2,-3.85,2.05,4.36,298.0
2024-06-24 19:00:00,3,-2.97,-0.58,3.03,259.0
2024-06-24 19:00:00,4,-0.31,-0.97,1.02,197.8
2024-06-24 19:00:00,5,2.05,-1.54,2.57,126.9
2024-06-24 19:00:00,6,3.85,-2.49,4.58,123.0
2024-06-24 19:00:00,7,5.82,-2.81,6.46,115.7
2024-06-24 19:00:00,8,9.03,-3.41,9.65,110.7
2024-06-24 19:00:00,9,5.9,-0.7,5.94,96.8
2024-06-24 19:00:00,10,2.77,1.91,3.36,55.3
2024-06-24 19:00:00,11,2.12,0.77,2.25,70.1
2024-06-24 19:00:00,12,1.93,-1.05,2.2,118.7
2024-06-24 19:00:00,13,1.3,-1.93,2.33,146.1
2024-06-24 19:00:00,14,-0.22,-1.53,1.54,188.2
2024-06-24 19:00:00,15,-2.02,-1.41,2.47,235.0
2024-06-24 19:00:00,16,-1.98,-2.13,2.91,223.0
2024-06-24 20:00:00,2,-5.12,-0.02,5.12,269.8
2024-06-24 20:00:00,3,-3.82,-0.99,3.95,255.4
2024-06-24 20:00:00,4,-1.56,-0.51,1.64,251.8
2024-06-24 20:00:00,5,0.57,-1.55,1.65,160.0
2024-06-24 20:00:00,6,2.53,-2.16,3.32,130.5
2024-06-24 20:00:00,7,5.95,-2.65,6.51,114.0
2024-06-24 20:00:00,8,9.31,-4.58,10.37,116.2
2024-06-24 20:00:00,9,6.77,-1.31,6.9,100.9
2024-06-24 20:00:00,10,2.08,0.78,2.22,69.4
2024-06-24 20:00:00,11,2.03,2.35,3.11,40.9
2024-06-24 20:00:00,12,1.06,1.4,1.76,37.1
2024-06-24 20:00:00,13,-0.94,-1.54,1.8,211.4
2024-06-24 20:00:00,14,-2.34,-2.3,3.28,225.5
2024-06-24 20:00:00,15,-3.81,-1.71,4.17,245.9
2024-06-24 20:00:00,16,-4.25,-2.01,4.7,244.6
2024-06-24 21:00:00,2,-2.21,3.17,3.87,325.1
2024-06-24 21:00:00,3,-3.16,0.55,3.21,279.8
2024-06-24 21:00:00,4,-2.63,-0.63,2.7,256.4
2024-06-24 21:00:00,5,-1.14,-1.43,1.83,218.5
2024-06-24 21:00:00,6,0.59,-2.71,2.77,167.6
2024-06-24 21:00:00,7,2.49,-3.84,4.57,147.1
2024-06-24 21:00:00,8,5.41,-5.71,7.86,136.5
2024-06-24 21:00:00,9,2.87,-5.41,6.12,152.1
2024-06-24 21:00:00,10,-2.13,-3.96,4.49,208.2
2024-06-24 21:00:00,11,-2.66,-0.02,2.66,269.6
2024-06-24 21:00:00,12,0.05,3.27,3.27,0.9
2024-06-24 21:00:00,13,0.89,3.15,3.28,15.7
2024-06-24 21:00:00,14,-0.99,1.33,1.66,323.5
2024-06-24 21:00:00,15,-2.54,-0.89,2.69,250.6
2024-06-24 21:00:00,16,-4.06,-1.62,4.37,248.2
2024-06-24 22:00:00,2,-1.03,2.71,2.9,339.3
2024-06-24 22:00:00,3,-2.79,-0.67,2.87,256.5
2024-06-24 22:00:00,4,-2.74,-1.91,3.34,235.2
2024-06-24 22:00:00,5,-0.69,-3.0,3.08,193.0
2024-06-24 22:00:00,6,2.47,-4.81,5.41,152.8
2024-06-24 22:00:00,7,4.73,-6.54,8.07,144.1
2024-06-24 22:00:00,8,4.95,-8.21,9.59,148.9
2024-06-24 22:00:00,9,-0.44,-6.37,6.38,184.0
2024-06-24 22:00:00,10,-3.41,-6.09,6.98,209.3
2024-06-24 22:00:00,11,-3.87,-4.74,6.12,219.3
2024-06-24 22:00:00,12,-2.27,-0.08,2.27,268.0
2024-06-24 22:00:00,13,1.43,3.95,4.2,19.9
2024-06-24 22:00:00,14,0.37,3.4,3.42,6.3
2024-06-24 22:00:00,15,-2.08,1.65,2.66,308.5
2024-06-24 22:00:00,16,-3.61,-0.29,3.62,265.4
2024-06-24 23:00:00,2,-2.43,-2.29,3.33,226.7
2024-06-24 23:00:00,3,-2.11,-3.78,4.33,209.2
2024-06-24 23:00:00,4,-0.45,-4.05,4.08,186.3
2024-06-24 23:00:00,5,1.97,-5.21,5.57,159.3
2024-06-24 23:00:00,6,3.65,-6.64,7.58,151.2
2024-06-24 23:00:00,7,4.4,-7.14,8.39,148.4
2024-06-24 23:00:00,8,4.48,-7.93,9.11,150.5
2024-06-24 23:00:00,9,0.93,-6.91,6.97,172.3
2024-06-24 23:00:00,10,-0.89,-5.93,5.99,188.6
2024-06-24 23:00:00,11,-1.73,-4.71,5.02,200.1
2024-06-24 23:00:00,12,-0.19,0.64,0.67,343.7
2024-06-24 23:00:00,13,3.06,5.53,6.32,28.9
2024-06-24 23:00:00,14,3.81,5.43,6.63,35.0
2024-06-24 23:00:00,15,0.41,3.23,3.26,7.2
2024-06-24 23:00:00,16,-2.68,1.94,3.31,305.9
2024-06-25 00:00:00,2,-1.24,1.41,1.88,318.6
2024-06-25 00:00:00,3,-1.93,-2.04,2.81,223.4
2024-06-25 00:00:00,4,-1.65,-3.18,3.58,207.4
2024-06-25 00:00:00,5,0.37,-4.65,4.67,175.4
2024-06-25 00:00:00,6,1.88,-5.47,5.78,161.0
2024-06-25 00:00:00,7,3.36,-6.49,7.31,152.6
2024-06-25 00:00:00,8,4.65,-7.18,8.55,147.1
2024-06-25 00:00:00,9,3.57,-6.47,7.39,151.1
2024-06-25 00:00:00,10,2.38,-6.36,6.79,159.5
2024-06-25 00:00:00,11,1.33,-5.92,6.07,167.3
2024-06-25 00:00:00,12,1.8,-3.97,4.36,155.6
2024-06-25 00:00:00,13,2.08,0.14,2.08,86.1
2024-06-25 00:00:00,14,1.28,4.05,4.24,17.6
2024-06-25 00:00:00,15,-0.21,6.03,6.04,358.0
2024-06-25 00:00:00,16,-3.6,6.44,7.38,330.8
2024-06-25 01:00:00,2,0.15,5.59,5.6,1.5
2024-06-25 01:00:00,3,-1.83,3.75,4.17,333.9
2024-06-25 01:00:00,4,-4.45,1.11,4.59,284.0
2024-06-25 01:00:00,5,-5.53,-1.97,5.87,250.4
2024-06-25 01:00:00,6,-3.75,-4.04,5.51,222.9
2024-06-25 01:00:00,7,-1.43,-5.11,5.31,195.6
2024-06-25 01:00:00,8,0.62,-6.01,6.05,174.1
2024-06-25 01:00:00,9,2.42,-7.38,7.77,161.8
2024-06-25 01:00:00,10,1.79,-6.91,7.14,165.5
2024-06-25 01:00:00,11,0.88,-6.11,6.17,171.8
2024-06-25 01:00:00,12,1.53,-5.11,5.33,163.4
2024-06-25 01:00:00,13,2.18,-3.85,4.42,150.5
2024-06-25 01:00:00,14,1.19,0.96,1.53,51.2
2024-06-25 01:00:00,15,-0.34,5.01,5.02,356.1
2024-06-25 01:00:00,16,0.47,7.81,7.82,3.4
2024-06-25 02:00:00,2,2.15,5.73,6.12,20.6
2024-06-25 02:00:00,3,0.31,4.28,4.29,4.2
2024-06-25 02:00:00,4,-2.14,1.75,2.77,309.3
2024-06-25 02:00:00,5,-4.88,-1.51,5.11,252.8
2024-06-25 02:00:00,6,-4.11,-4.23,5.9,224.1
2024-06-25 02:00:00,7,-2.19,-5.74,6.14,200.9
2024-06-25 02:00:00,8,-0.79,-6.07,6.12,187.4
2024-06-25 02:00:00,9,-0.54,-7.01,7.03,184.4
2024-06-25 02:00:00,10,0.49,-6.49,6.51,175.7
2024-06-25 02:00:00,11,1.56,-5.77,5.97,164.9
2024-06-25 02:00:00,12,1.89,-4.99,5.34,159.3
2024-06-25 02:00:00,13,2.27,-4.03,4.62,150.6
2024-06-25 02:00:00,14,1.89,-1.65,2.51,131.1
2024-06-25 02:00:00,15,1.73,3.38,3.8,27.1
2024-06-25 02:00:00,16,0.87,6.01,6.07,8.2
2024-06-25 03:00:00,2,0.55,4.73,4.77,6.7
2024-06-25 03:00:00,3,-0.78,3.39,3.48,347.1
2024-06-25 03:00:00,4,-2.64,1.1,2.86,292.6
2024-06-25 03:00:00,5,-3.89,-2.79,4.79,234.4
2024-06-25 03:00:00,6,-3.75,-5.62,6.76,213.7
2024-06-25 03:00:00,7,-2.47,-6.43,6.89,201.0
2024-06-25 03:00:00,8,-0.29,-6.61,6.61,182.5
2024-06-25 03:00:00,9,1.59,-8.51,8.65,169.4
2024-06-25 03:00:00,10,2.66,-9.92,10.27,165.0
2024-06-25 03:00:00,11,3.31,-11.24,11.72,163.6
2024-06-25 03:00:00,12,2.82,-12.82,13.13,167.6
2024-06-25 03:00:00,13,1.79,-11.91,12.05,171.5
2024-06-25 03:00:00,14,2.47,-4.76,5.36,152.6
2024-06-25 03:00:00,15,1.86,4.85,5.19,21.0
2024-06-25 03:00:00,16,-0.97,7.54,7.6,352.6
2024-06-25 04:00:00,2,0.19,0.18,0.26,46.0
2024-06-25 04:00:00,3,-0.75,-0.82,1.11,222.6
2024-06-25 04:00:00,4,-2.63,-3.61,4.46,216.1
2024-06-25 04:00:00,5,-3.85,-7.2,8.16,208.1
2024-06-25 04:00:00,6,-2.8,-8.8,9.23,197.7
2024-06-25 04:00:00,7,-0.96,-9.31,9.36,185.9
2024-06-25 04:00:00,8,0.87,-11.18,11.21,175.6
2024-06-25 04:00:00,9,1.49,-13.94,14.02,173.9
2024-06-25 04:00:00,10,1.15,-14.97,15.01,175.6
2024-06-25 04:00:00,11,-1.02,-14.11,14.14,184.1
2024-06-25 04:00:00,12,-2.63,-8.77,9.15,196.7
2024-06-25 04:00:00,13,-2.73,0.21,2.73,274.3
2024-06-25 04:00:00,14,1.17,7.51,7.6,8.8
2024-06-25 04:00:00,15,4.35,9.79,10.71,23.9
2024-06-25 04:00:00,16,5.31,9.03,10.47,30.5
2024-06-25 05:00:00,2,0.31,-3.77,3.78,175.3
2024-06-25 05:00:00,3,-0.35,-4.54,4.55,184.4
2024-06-25 05:00:00,4,-2.14,-6.27,6.62,198.9
2024-06-25 05:00:00,5,-1.44,-7.96,8.09,190.3
2024-06-25 05:00:00,6,0.69,-11.07,11.1,176.4
2024-06-25 05:00:00,7,2.29,-13.83,14.02,170.6
2024-06-25 05:00:00,8,2.2,-15.85,16.0,172.1
2024-06-25 05:00:00,9,-1.09,-14.33,14.37,184.3
2024-06-25 05:00:00,10,-4.94,-9.09,10.34,208.5
2024-06-25 05:00:00,11,-5.24,-0.48,5.26,264.8
2024-06-25 05:00:00,12,-1.11,4.46,4.6,346.0
2024-06-25 05:00:00,13,3.19,4.77,5.74,33.7
2024-06-25 05:00:00,14,4.99,4.96,7.04,45.2
2024-06-25 05:00:00,15,4.92,5.95,7.72,39.6
2024-06-25 05:00:00,16,4.49,6.46,7.87,34.8
2024-06-25 06:00:00,2,0.25,-4.44,4.45,176.8
2024-06-25 06:00:00,3,0.23,-4.99,4.99,177.3
2024-06-25 06:00:00,4,-0.69,-6.44,6.48,186.1
2024-06-25 06:00:00,5,-1.25,-8.86,8.95,188.1
2024-06-25 06:00:00,6,1.16,-12.41,12.46,174.7
2024-06-25 06:00:00,7,2.33,-14.93,15.11,171.1
2024-06-25 06:00:00,8,1.84,-17.08,17.18,173.9
2024-06-25 06:00:00,9,-3.85,-8.03,8.91,205.6
2024-06-25 06:00:00,10,-4.36,0.45,4.38,275.8
2024-06-25 06:00:00,11,-1.38,2.39,2.76,330.0
2024-06-25 06:00:00,12,0.54,2.35,2.41,12.9
2024-06-25 06:00:00,13,1.42,2.44,2.82,30.2
2024-06-25 06:00:00,14,2.59,4.51,5.2,29.9
2024-06-25 06:00:00,15,3.6,6.21,7.18,30.1
2024-06-25 06:00:00,16,2.27,5.65,6.09,21.9
2024-06-25 07:00:00,2,0.61,-3.41,3.46,169.9
2024-06-25 07:00:00,3,-0.17,-3.73,3.73,182.7
2024-06-25 07:00:00,4,-1.15,-5.22,5.35,192.5
2024-06-25 07:00:00,5,-0.79,-8.35,8.38,185.4
2024-06-25 07:00:00,6,1.25,-11.99,12.06,174.1
2024-06-25 07:00:00,7,2.72,-14.14,14.4,169.1
2024-06-25 07:00:00,8,1.71,-15.78,15.87,173.8
2024-06-25 07:00:00,9,-2.71,-6.03,6.61,204.2
2024-06-25 07:00:00,10,-1.09,0.68,1.29,301.9
2024-06-25 07:00:00,11,-2.09,0.28,2.11,277.6
2024-06-25 07:00:00,12,-1.25,-0.49,1.34,248.4
2024-06-25 07:00:00,13,-0.03,0.18,0.18,349.5
2024-06-25 07:00:00,14,1.3,3.15,3.4,22.4
2024-06-25 07:00:00,15,3.0,5.33,6.12,29.4
2024-06-25 07:00:00,16,1.49,4.24,4.5,19.4
2024-06-25 08:00:00,2,-1.38,-4.15,4.38,198.4
2024-06-25 08:00:00,3,-1.42,-4.33,4.55,198.2
2024-06-25 08:00:00,4,-1.27,-5.23,5.38,193.6
2024-06-25 08:00:00,5,0.07,-8.39,8.39,179.5
2024-06-25 08:00:00,6,2.66,-11.81,12.1,167.3
2024-06-25 08:00:00,7,3.95,-13.59,14.15,163.8
2024-06-25 08:00:00,8,3.02,-15.15,15.44,168.7
2024-06-25 08:00:00,9,-0.24,-6.56,6.56,182.1
2024-06-25 08:00:00,10,0.35,-1.37,1.42,165.6
2024-06-25 08:00:00,11,-0.21,-0.72,0.75,196.0
2024-06-25 08:00:00,12,-0.12,-1.31,1.32,185.2
2024-06-25 08:00:00,13,-0.5,-0.07,0.5,262.4
2024-06-25 08:00:00,14,1.24,2.99,3.23,22.5
2024-06-25 08:00:00,15,3.3,5.03,6.02,33.3
2024-06-25 08:00:00,16,1.35,4.18,4.39,17.9
2024-06-25 09:00:00,2,-0.93,-4.59,4.68,191.5
2024-06-25 09:00:00,3,-1.03,-4.81,4.92,192.1
2024-06-25 09:00:00,4,-0.69,-5.31,5.35,187.4
2024-06-25 09:00:00,5,1.41,-9.73,9.83,171.7
2024-06-25 09:00:00,6,4.03,-12.43,13.07,162.0
2024-06-25 09:00:00,7,4.66,-14.35,15.08,162.0
2024-06-25 09:00:00,8,3.46,-15.81,16.18,167.7
2024-06-25 09:00:00,9,0.17,-6.49,6.49,178.5
2024-06-25 09:00:00,10,1.69,-0.47,1.75,105.7
2024-06-25 09:00:00,11,-0.63,-1.55,1.67,202.3
2024-06-25 09:00:00,12,-0.81,-1.5,1.7,208.3
2024-06-25 09:00:00,13,-0.19,0.58,0.61,341.6
2024-06-25 09:00:00,14,1.97,2.29,3.03,40.7
2024-06-25 09:00:00,15,3.12,2.95,4.3,46.6
2024-06-25 09:00:00,16,1.81,4.05,4.43,24.1
2024-06-25 10:00:00,2,0.53,-5.81,5.83,174.8
2024-06-25 10:00:00,3,-0.21,-5.6,5.6,182.1
2024-06-25 10:00:00,4,0.38,-5.78,5.79,176.2
2024-06-25 10:00:00,5,2.38,-9.83,10.11,166.4
2024-06-25 10:00:00,6,4.76,-12.79,13.64,159.6
2024-06-25 10:00:00,7,5.78,-14.55,15.65,158.3
2024-06-25 10:00:00,8,4.53,-16.03,16.66,164.2
2024-06-25 10:00:00,9,-0.22,-7.21,7.22,181.7
2024-06-25 10:00:00,10,0.45,-1.08,1.17,157.5
2024-06-25 10:00:00,11,-1.89,-1.49,2.41,231.9
2024-06-25 10:00:00,12,-1.91,-0.52,1.98,254.8
2024-06-25 10:00:00,13,-0.62,1.15,1.31,331.7
2024-06-25 10:00:00,14,0.9,1.27,1.55,35.4
2024-06-25 10:00:00,15,1.57,2.15,2.66,36.0
2024-06-25 10:00:00,16,0.59,3.78,3.83,8.8
2024-06-25 11:00:00,2,-1.2,-5.18,5.32,193.0
2024-06-25 11:00:00,3,-0.97,-6.29,6.37,188.8
2024-06-25 11:00:00,4,0.15,-7.41,7.41,178.9
2024-06-25 11:00:00,5,2.26,-10.03,10.28,167.3
2024-06-25 11:00:00,6,3.34,-12.71,13.14,165.3
2024-06-25 11:00:00,7,4.15,-14.57,15.15,164.1
2024-06-25 11:00:00,8,4.77,-16.25,16.93,163.6
2024-06-25 11:00:00,9,0.01,-11.66,11.66,179.9
2024-06-25 11:00:00,10,-2.61,-4.54,5.24,209.9
2024-06-25 11:00:00,11,-2.33,-0.79,2.46,251.4
2024-06-25 11:00:00,12,-2.79,-0.95,2.95,251.1
2024-06-25 11:00:00,13,-2.87,0.19,2.88,273.8
2024-06-25 11:00:00,14,-1.33,1.73,2.19,322.4
2024-06-25 11:00:00,15,0.61,2.27,2.35,14.9
2024-06-25 11:00:00,16,0.75,2.96,3.05,14.3
2024-06-25 12:00:00,2,-0.99,-3.22,3.37,197.1
2024-06-25 12:00:00,3,-3.01,-5.89,6.62,207.0
2024-06-25 12:00:00,4,-2.86,-7.22,7.77,201.6
2024-06-25 12:00:00,5,-1.21,-9.28,9.36,187.4
2024-06-25 12:00:00,6,0.49,-12.25,12.26,177.7
2024-06-25 12:00:00,7,0.5,-13.64,13.65,177.9
2024-06-25 12:00:00,8,1.49,-15.14,15.21,174.4
2024-06-25 12:00:00,9,-0.03,-14.03,14.03,180.1
2024-06-25 12:00:00,10,-3.55,-9.05,9.72,201.4
2024-06-25 12:00:00,11,-2.24,-3.77,4.38,210.7
2024-06-25 12:00:00,12,0.47,-1.17,1.26,157.9
2024-06-25 12:00:00,13,-0.3,-0.77,0.82,201.4
2024-06-25 12:00:00,14,-0.27,1.03,1.07,345.2
2024-06-25 12:00:00,15,0.07,1.72,1.72,2.4
2024-06-25 12:00:00,16,0.43,1.83,1.88,13.1
2024-06-25 13:00:00,2,5.53,-6.24,8.34,138.5
2024-06-25 13:00:00,3,3.06,-6.62,7.29,155.2
2024-06-25 13:00:00,4,0.73,-7.16,7.2,174.2
2024-06-25 13:00:00,5,-1.55,-7.42,7.58,191.8
2024-06-25 13:00:00,6,-3.05,-8.35,8.89,200.1
2024-06-25 13:00:00,7,-3.3,-9.77,10.31,198.7
2024-06-25 13:00:00,8,-2.98,-11.38,11.76,194.7
2024-06-25 13:00:00,9,-1.99,-13.81,13.95,188.2
2024-06-25 13:00:00,10,-2.72,-14.25,14.5,190.8
2024-06-25 13:00:00,11,-4.71,-9.07,10.22,207.5
2024-06-25 13:00:00,12,-2.2,-3.34,4.0,213.4
