Date,Depth,Velocity E [cm/s],Velocity N [cm/s],Magnitude [cm/s],Direction [Degrees]
2024-06-22 16:00:00,15,-3.98,-1.53,4.27,248.9
2024-06-22 16:00:00,16,-3.38,-2.72,4.34,231.2
2024-06-22 16:00:00,17,-3.43,-2.35,4.16,235.6
2024-06-22 17:00:00,2,-0.5,16.6,16.61,358.3
2024-06-22 17:00:00,3,7.18,12.0,13.99,30.9
2024-06-22 17:00:00,4,8.43,9.58,12.77,41.3
2024-06-22 17:00:00,5,7.23,7.68,10.55,43.3
2024-06-22 17:00:00,6,5.0,2.42,5.55,64.2
2024-06-22 17:00:00,7,0.23,1.55,1.57,8.6
2024-06-22 17:00:00,8,-0.48,-1.3,1.39,200.4
2024-06-22 17:00:00,9,-0.78,-1.57,1.75,206.6
2024-06-22 17:00:00,10,-0.73,-2.93,3.02,194.0
2024-06-22 17:00:00,11,-1.1,-4.57,4.7,193.5
2024-06-22 17:00:00,12,-1.1,-4.95,5.07,192.5
2024-06-22 17:00:00,13,-0.2,-4.12,4.12,182.8
2024-06-22 17:00:00,14,0.25,-3.25,3.26,175.6
2024-06-22 17:00:00,15,0.12,-3.48,3.49,178.1
2024-06-22 17:00:00,16,0.47,-3.0,3.04,171.2
2024-06-22 17:00:00,17,0.23,-3.42,3.42,176.1
2024-06-22 18:00:00,2,-4.12,17.6,18.08,346.8
2024-06-22 18:00:00,3,1.57,14.15,14.24,6.3
2024-06-22 18:00:00,4,4.75,12.05,12.95,21.5
2024-06-22 18:00:00,5,4.83,11.8,12.75,22.3
2024-06-22 18:00:00,6,4.55,10.37,11.32,23.7
2024-06-22 18:00:00,7,3.05,7.45,8.05,22.3
2024-06-22 18:00:00,8,0.72,2.88,2.97,14.0
2024-06-22 18:00:00,9,-0.98,-1.32,1.64,216.8
2024-06-22 18:00:00,10,1.38,-4.92,5.11,164.3
2024-06-22 18:00:00,11,3.78,-4.5,5.88,139.9
2024-06-22 18:00:00,12,4.05,-5.82,7.09,145.2
2024-06-22 18:00:00,13,3.9,-8.25,9.13,154.7
2024-06-22 18:00:00,14,4.92,-7.35,8.84,146.2
2024-06-22 18:00:00,15,4.28,-6.37,7.67,146.1
2024-06-22 18:00:00,16,5.98,-7.18,9.34,140.2
2024-06-22 18:00:00,17,5.22,-6.52,8.35,141.3
2024-06-22 19:00:00,2,3.18,18.5,18.77,9.8
2024-06-22 19:00:00,3,3.07,18.62,18.87,9.4
2024-06-22 19:00:00,4,5.73,13.72,14.87,22.7
2024-06-22 19:00:00,5,6.92,10.77,12.8,32.7
2024-06-22 19:00:00,6,6.9,10.05,12.19,34.5
2024-06-22 19:00:00,7,4.22,6.67,7.89,32.3
2024-06-22 19:00:00,8,1.95,1.07,2.22,61.3
2024-06-22 19:00:00,9,1.57,-4.97,5.21,162.5
2024-06-22 19:00:00,10,4.9,-8.33,9.67,149.5
2024-06-22 19:00:00,11,4.83,-7.52,8.94,147.3
2024-06-22 19:00:00,12,4.05,-6.92,8.02,149.6
2024-06-22 19:00:00,13,1.73,-7.68,7.88,167.3
2024-06-22 19:00:00,14,2.55,-9.08,9.43,164.3
2024-06-22 19:00:00,15,4.9,-10.03,11.17,154.0
2024-06-22 19:00:00,16,3.98,-8.58,9.46,155.1
2024-06-22 19:00:00,17,3.08,-7.83,8.42,158.5
2024-06-22 20:00:00,2,11.92,15.88,19.86,36.9
2024-06-22 20:00:00,3,8.0,16.27,18.13,26.2
2024-06-22 20:00:00,4,8.3,11.45,14.14,35.9
2024-06-22 20:00:00,5,8.47,8.52,12.01,44.8
2024-06-22 20:00:00,6,5.65,4.7,7.35,50.2
2024-06-22 20:00:00,7,0.18,1.03,1.05,10.1
2024-06-22 20:00:00,8,-0.18,-5.25,5.25,182.0
2024-06-22 20:00:00,9,2.32,-10.13,10.39,167.1
2024-06-22 20:00:00,10,4.22,-12.28,12.99,161.1
2024-06-22 20:00:00,11,1.65,-10.12,10.25,170.7
2024-06-22 20:00:00,12,0.23,-8.93,8.94,178.5
2024-06-22 20:00:00,13,-0.3,-8.9,8.91,181.9
2024-06-22 20:00:00,14,-0.17,-6.0,6.0,181.6
2024-06-22 20:00:00,15,-0.23,-6.32,6.32,182.1
2024-06-22 20:00:00,16,0.72,-5.3,5.35,172.3
2024-06-22 20:00:00,17,1.05,-4.05,4.18,165.5
2024-06-22 21:00:00,2,11.77,13.65,18.02,40.8
2024-06-22 21:00:00,3,9.18,12.88,15.82,35.5
2024-06-22 21:00:00,4,9.77,8.82,13.16,47.9
2024-06-22 21:00:00,5,9.37,6.15,11.21,56.7
2024-06-22 21:00:00,6,6.22,0.63,6.25,84.2
2024-06-22 21:00:00,7,1.27,-1.73,2.15,143.8
2024-06-22 21:00:00,8,1.45,-5.75,5.93,165.8
2024-06-22 21:00:00,9,1.75,-8.8,8.97,168.8
2024-06-22 21:00:00,10,1.45,-10.8,10.9,172.4
2024-06-22 21:00:00,11,-2.27,-10.42,10.66,192.3
2024-06-22 21:00:00,12,-2.85,-8.18,8.67,199.2
2024-06-22 21:00:00,13,-3.2,-7.68,8.32,202.6
2024-06-22 21:00:00,14,-1.72,-4.45,4.77,201.1
2024-06-22 21:00:00,15,-1.73,-3.58,3.98,205.8
2024-06-22 21:00:00,16,-0.68,-3.72,3.78,190.4
2024-06-22 21:00:00,17,-0.28,-3.32,3.33,184.9
2024-06-22 22:00:00,2,9.68,11.35,14.92,40.5
2024-06-22 22:00:00,3,5.53,15.13,16.11,20.1
2024-06-22 22:00:00,4,7.07,12.45,14.32,29.6
2024-06-22 22:00:00,5,6.53,9.15,11.24,35.5
2024-06-22 22:00:00,6,4.65,2.43,5.25,62.4
2024-06-22 22:00:00,7,4.38,-1.3,4.57,106.5
2024-06-22 22:00:00,8,2.05,-3.2,3.8,147.4
2024-06-22 22:00:00,9,-0.83,-2.85,2.97,196.3
2024-06-22 22:00:00,10,-1.03,-2.72,2.91,200.8
2024-06-22 22:00:00,11,0.47,-6.03,6.05,175.6
2024-06-22 22:00:00,12,-1.03,-8.88,8.94,186.6
2024-06-22 22:00:00,13,-2.45,-9.05,9.38,195.1
2024-06-22 22:00:00,14,-1.97,-5.18,5.54,200.8
2024-06-22 22:00:00,15,0.42,-4.08,4.1,174.2
2024-06-22 22:00:00,16,1.87,-1.87,2.64,135.0
2024-06-22 22:00:00,17,4.95,-3.92,6.31,128.4
2024-06-22 23:00:00,2,8.83,10.55,13.76,39.9
2024-06-22 23:00:00,3,3.48,14.1,14.52,13.9
2024-06-22 23:00:00,4,4.75,15.1,15.83,17.5
2024-06-22 23:00:00,5,7.38,12.37,14.4,30.8
2024-06-22 23:00:00,6,4.92,4.1,6.4,50.2
2024-06-22 23:00:00,7,6.07,-0.55,6.09,95.2
2024-06-22 23:00:00,8,5.37,-3.1,6.2,120.0
2024-06-22 23:00:00,9,1.73,-3.95,4.31,156.3
2024-06-22 23:00:00,10,-0.68,-2.47,2.56,195.5
2024-06-22 23:00:00,11,-0.48,-1.27,1.36,200.9
2024-06-22 23:00:00,12,-1.47,-2.68,3.06,208.7
2024-06-22 23:00:00,13,-3.63,-5.05,6.22,215.7
2024-06-22 23:00:00,14,-3.98,-5.13,6.5,217.8
2024-06-22 23:00:00,15,-1.57,-3.22,3.58,206.0
2024-06-22 23:00:00,16,0.57,-0.78,0.97,144.1
2024-06-22 23:00:00,17,4.78,-1.73,5.09,109.9
2024-06-23 00:00:00,2,10.08,11.27,15.12,41.8
2024-06-23 00:00:00,3,4.65,13.27,14.06,19.3
2024-06-23 00:00:00,4,6.23,13.6,14.96,24.6
2024-06-23 00:00:00,5,8.48,12.53,15.13,34.1
2024-06-23 00:00:00,6,6.02,2.75,6.62,65.4
2024-06-23 00:00:00,7,4.92,1.07,5.03,77.8
2024-06-23 00:00:00,8,4.73,-2.3,5.26,115.9
2024-06-23 00:00:00,9,0.65,-4.8,4.84,172.3
2024-06-23 00:00:00,10,-1.28,-4.87,5.03,194.8
2024-06-23 00:00:00,11,-3.0,-1.98,3.6,236.5
2024-06-23 00:00:00,12,-3.28,-1.37,3.56,247.4
2024-06-23 00:00:00,13,-4.23,-1.68,4.56,248.3
2024-06-23 00:00:00,14,-5.35,-2.9,6.09,241.5
2024-06-23 00:00:00,15,-1.33,-2.88,3.18,204.8
2024-06-23 00:00:00,16,0.68,-2.13,2.24,162.2
2024-06-23 00:00:00,17,4.47,-2.08,4.93,115.0
2024-06-23 01:00:00,2,10.82,9.67,14.51,48.2
2024-06-23 01:00:00,3,3.78,13.43,13.96,15.7
2024-06-23 01:00:00,4,6.73,12.85,14.51,27.7
2024-06-23 01:00:00,5,9.38,10.25,13.9,42.5
2024-06-23 01:00:00,6,5.23,1.88,5.56,70.2
2024-06-23 01:00:00,7,3.5,-0.1,3.5,91.6
2024-06-23 01:00:00,8,1.8,-2.3,2.92,142.0
2024-06-23 01:00:00,9,-0.73,-2.75,2.85,194.9
2024-06-23 01:00:00,10,-2.48,-2.42,3.47,225.8
2024-06-23 01:00:00,11,-1.42,-2.28,2.69,211.8
2024-06-23 01:00:00,12,-1.62,0.27,1.64,279.4
2024-06-23 01:00:00,13,-2.68,-0.57,2.74,258.1
2024-06-23 01:00:00,14,-4.33,-2.97,5.25,235.6
2024-06-23 01:00:00,15,0.28,-4.35,4.36,176.3
2024-06-23 01:00:00,16,4.5,-4.43,6.32,134.6
2024-06-23 01:00:00,17,6.72,-5.1,8.43,127.2
2024-06-23 02:00:00,2,13.53,7.77,15.6,60.1
2024-06-23 02:00:00,3,3.07,12.17,12.55,14.1
2024-06-23 02:00:00,4,8.47,11.32,14.13,36.8
2024-06-23 02:00:00,5,9.55,8.15,12.55,49.5
2024-06-23 02:00:00,6,6.15,0.62,6.18,84.3
2024-06-23 02:00:00,7,2.97,-1.43,3.29,115.8
2024-06-23 02:00:00,8,2.55,-2.07,3.28,129.0
2024-06-23 02:00:00,9,0.42,-1.68,1.73,166.1
2024-06-23 02:00:00,10,-1.6,-1.25,2.03,232.0
2024-06-23 02:00:00,11,-0.88,-1.13,1.44,217.9
2024-06-23 02:00:00,12,-0.68,0.63,0.93,312.8
2024-06-23 02:00:00,13,-1.18,0.7,1.37,300.6
2024-06-23 02:00:00,14,-0.6,-2.68,2.75,192.6
2024-06-23 02:00:00,15,4.28,-6.32,7.63,145.9
2024-06-23 02:00:00,16,6.32,-6.95,9.39,137.7
2024-06-23 02:00:00,17,7.82,-6.2,9.98,128.4
2024-06-23 03:00:00,2,10.12,7.38,12.52,53.9
2024-06-23 03:00:00,3,2.53,11.12,11.4,12.8
2024-06-23 03:00:00,4,4.58,10.63,11.58,23.3
2024-06-23 03:00:00,5,9.97,7.38,12.4,53.5
2024-06-23 03:00:00,6,8.52,-2.45,8.86,106.0
2024-06-23 03:00:00,7,5.97,-1.78,6.23,106.6
2024-06-23 03:00:00,8,3.95,-2.25,4.55,119.7
2024-06-23 03:00:00,9,0.72,-1.67,1.81,156.7
2024-06-23 03:00:00,10,-1.33,-1.22,1.81,227.6
2024-06-23 03:00:00,11,-1.82,0.05,1.82,271.6
2024-06-23 03:00:00,12,0.5,0.1,0.51,78.7
2024-06-23 03:00:00,13,0.77,2.08,2.22,20.2
2024-06-23 03:00:00,14,0.52,-2.02,2.08,165.6
2024-06-23 03:00:00,15,4.28,-4.58,6.27,136.9
2024-06-23 03:00:00,16,4.22,-5.17,6.67,140.8
2024-06-23 03:00:00,17,0.7,-5.17,5.21,172.3
2024-06-23 04:00:00,2,11.98,6.4,13.59,61.9
2024-06-23 04:00:00,3,2.18,10.43,10.66,11.8
2024-06-23 04:00:00,4,3.42,10.8,11.33,17.6
2024-06-23 04:00:00,5,6.48,8.22,10.47,38.3
2024-06-23 04:00:00,6,7.6,-1.98,7.85,104.6
2024-06-23 04:00:00,7,7.58,-5.37,9.29,125.3
2024-06-23 04:00:00,8,4.7,-4.97,6.84,136.6
2024-06-23 04:00:00,9,1.57,-3.8,4.11,157.6
2024-06-23 04:00:00,10,-0.97,-2.85,3.01,198.7
2024-06-23 04:00:00,11,-2.7,-0.47,2.74,260.2
2024-06-23 04:00:00,12,0.68,0.83,1.08,39.4
2024-06-23 04:00:00,13,3.98,0.87,4.08,77.7
2024-06-23 04:00:00,14,3.95,0.78,4.03,78.8
2024-06-23 04:00:00,15,5.03,-2.43,5.59,115.8
2024-06-23 04:00:00,16,3.72,-2.55,4.51,124.5
2024-06-23 04:00:00,17,-0.97,-1.48,1.77,213.1
2024-06-23 05:00:00,2,8.32,7.07,10.91,49.6
2024-06-23 05:00:00,3,2.03,10.85,11.04,10.6
2024-06-23 05:00:00,4,1.95,10.9,11.07,10.1
2024-06-23 05:00:00,5,4.05,9.58,10.4,22.9
2024-06-23 05:00:00,6,3.73,-0.38,3.75,95.9
2024-06-23 05:00:00,7,4.73,-5.47,7.23,139.1
2024-06-23 05:00:00,8,1.77,-7.48,7.69,166.7
2024-06-23 05:00:00,9,-0.1,-5.92,5.92,181.0
2024-06-23 05:00:00,10,-1.28,-3.57,3.79,199.8
2024-06-23 05:00:00,11,-1.07,-1.7,2.01,212.1
2024-06-23 05:00:00,12,0.83,0.05,0.83,86.6
2024-06-23 05:00:00,13,4.8,0.18,4.8,87.8
2024-06-23 05:00:00,14,7.1,-0.42,7.11,93.4
2024-06-23 05:00:00,15,5.1,1.55,5.33,73.1
2024-06-23 05:00:00,16,2.38,0.93,2.56,68.6
2024-06-23 05:00:00,17,-2.25,1.35,2.62,301.0
2024-06-23 06:00:00,2,9.2,7.65,11.97,50.3
2024-06-23 06:00:00,3,2.05,11.1,11.29,10.5
2024-06-23 06:00:00,4,2.15,9.85,10.08,12.3
2024-06-23 06:00:00,5,4.32,8.47,9.5,27.0
2024-06-23 06:00:00,6,4.0,-1.97,4.46,116.2
2024-06-23 06:00:00,7,2.65,-6.48,7.0,157.8
2024-06-23 06:00:00,8,-0.58,-6.1,6.13,185.5
2024-06-23 06:00:00,9,-3.6,-5.6,6.66,212.7
2024-06-23 06:00:00,10,-3.4,-2.63,4.3,232.2
2024-06-23 06:00:00,11,-1.02,-1.93,2.18,207.7
2024-06-23 06:00:00,12,0.73,-0.33,0.81,114.4
2024-06-23 06:00:00,13,3.03,0.13,3.04,87.5
2024-06-23 06:00:00,14,4.63,-1.97,5.03,113.0
2024-06-23 06:00:00,15,2.85,1.57,3.25,61.2
2024-06-23 06:00:00,16,0.85,1.4,1.64,31.3
2024-06-23 06:00:00,17,-2.05,1.67,2.64,309.1
2024-06-23 07:00:00,2,4.77,7.53,8.91,32.3
2024-06-23 07:00:00,3,3.95,8.82,9.66,24.1
2024-06-23 07:00:00,4,3.8,8.82,9.6,23.3
2024-06-23 07:00:00,5,5.28,8.18,9.74,32.8
2024-06-23 07:00:00,6,5.82,2.15,6.2,69.7
2024-06-23 07:00:00,7,5.27,-3.45,6.3,123.2
2024-06-23 07:00:00,8,1.18,-5.7,5.82,168.3
2024-06-23 07:00:00,9,-3.43,-4.72,5.83,216.1
2024-06-23 07:00:00,10,-4.02,-1.5,4.29,249.5
2024-06-23 07:00:00,11,-1.82,-0.17,1.82,264.8
2024-06-23 07:00:00,12,1.12,0.63,1.28,60.4
2024-06-23 07:00:00,13,1.72,-0.75,1.87,113.6
2024-06-23 07:00:00,14,2.08,0.8,2.23,69.0
2024-06-23 07:00:00,15,-0.72,2.68,2.78,345.0
2024-06-23 07:00:00,16,-3.77,3.52,5.15,313.0
2024-06-23 07:00:00,17,-4.77,2.27,5.28,295.4
2024-06-23 08:00:00,2,6.87,5.98,9.11,48.9
2024-06-23 08:00:00,3,5.18,6.32,8.17,39.4
2024-06-23 08:00:00,4,5.15,5.93,7.86,41.0
2024-06-23 08:00:00,5,5.33,5.47,7.64,44.3
2024-06-23 08:00:00,6,4.85,1.5,5.08,72.8
2024-06-23 08:00:00,7,4.58,-4.1,6.15,131.8
2024-06-23 08:00:00,8,0.98,-5.4,5.49,169.7
2024-06-23 08:00:00,9,-3.45,-3.67,5.03,223.3
2024-06-23 08:00:00,10,-4.17,-0.77,4.24,259.6
2024-06-23 08:00:00,11,0.08,-0.68,0.69,173.0
2024-06-23 08:00:00,12,-0.17,-0.25,0.3,213.7
2024-06-23 08:00:00,13,-1.05,-0.72,1.27,235.7
2024-06-23 08:00:00,14,-1.5,1.7,2.27,318.6
2024-06-23 08:00:00,15,-4.05,3.75,5.52,312.8
2024-06-23 08:00:00,16,-4.8,2.53,5.43,297.8
2024-06-23 08:00:00,17,-4.8,2.43,5.38,296.9
2024-06-23 09:00:00,2,4.73,6.22,7.81,37.3
2024-06-23 09:00:00,3,5.02,4.45,6.71,48.4
2024-06-23 09:00:00,4,5.2,2.73,5.87,62.3
2024-06-23 09:00:00,5,7.3,0.03,7.3,89.7
2024-06-23 09:00:00,6,5.2,-5.78,7.78,138.0
2024-06-23 09:00:00,7,-0.6,-5.18,5.22,186.6
2024-06-23 09:00:00,8,-3.48,-3.37,4.84,226.0
2024-06-23 09:00:00,9,-4.15,0.27,4.16,273.7
2024-06-23 09:00:00,10,-1.4,1.23,1.87,311.4
2024-06-23 09:00:00,11,-2.2,-0.17,2.21,265.7
2024-06-23 09:00:00,12,-3.15,-0.3,3.16,264.6
2024-06-23 09:00:00,13,-2.77,0.33,2.79,276.9
2024-06-23 09:00:00,14,-3.68,2.05,4.22,299.1
2024-06-23 09:00:00,15,-2.75,0.63,2.82,283.0
2024-06-23 09:00:00,16,-4.15,3.83,5.65,312.7
2024-06-23 09:00:00,17,-2.58,2.45,3.56,313.5
2024-06-23 10:00:00,2,2.75,8.57,9.0,17.8
2024-06-23 10:00:00,3,8.85,0.8,8.89,84.8
2024-06-23 10:00:00,4,7.82,-2.43,8.19,107.3
2024-06-23 10:00:00,5,3.88,-3.5,5.23,132.0
2024-06-23 10:00:00,6,0.4,-1.82,1.86,167.6
2024-06-23 10:00:00,7,-4.6,1.85,4.96,291.9
2024-06-23 10:00:00,8,-3.55,4.65,5.85,322.6
2024-06-23 10:00:00,9,-2.8,6.37,6.96,336.3
2024-06-23 10:00:00,10,-3.17,5.22,6.1,328.7
2024-06-23 10:00:00,11,-5.68,1.88,5.99,288.3
2024-06-23 10:00:00,12,-7.42,0.88,7.47,276.8
2024-06-23 10:00:00,13,-5.95,0.97,6.03,279.2
2024-06-23 10:00:00,14,-6.98,2.57,7.44,290.2
2024-06-23 10:00:00,15,-1.77,-0.9,1.98,243.0
2024-06-23 10:00:00,16,-3.93,0.58,3.98,278.4
2024-06-23 10:00:00,17,0.1,1.63,1.64,3.5
2024-06-23 11:00:00,2,2.62,6.23,6.76,22.8
2024-06-23 11:00:00,3,5.75,-1.2,5.87,101.8
2024-06-23 11:00:00,4,3.88,-4.53,5.97,139.4
2024-06-23 11:00:00,5,-2.22,-5.67,6.08,201.4
2024-06-23 11:00:00,6,-2.03,0.82,2.19,291.9
2024-06-23 11:00:00,7,-3.45,6.67,7.51,332.6
2024-06-23 11:00:00,8,-2.13,8.55,8.81,346.0
2024-06-23 11:00:00,9,-0.27,8.88,8.89,358.3
2024-06-23 11:00:00,10,-3.62,5.75,6.79,327.8
2024-06-23 11:00:00,11,-7.6,2.93,8.15,291.1
2024-06-23 11:00:00,12,-8.52,3.83,9.34,294.2
2024-06-23 11:00:00,13,-7.47,3.4,8.2,294.5
2024-06-23 11:00:00,14,-10.22,2.95,10.63,286.1
2024-06-23 11:00:00,15,-6.05,0.28,6.06,272.7
2024-06-23 11:00:00,16,-4.82,0.8,4.88,279.4
2024-06-23 11:00:00,17,-0.17,-1.17,1.18,188.1
2024-06-23 12:00:00,2,5.03,3.35,6.05,56.4
2024-06-23 12:00:00,3,3.47,-1.15,3.65,108.4
2024-06-23 12:00:00,4,-2.08,-2.82,3.5,216.5
2024-06-23 12:00:00,5,-4.27,-2.28,4.84,241.8
2024-06-23 12:00:00,6,-3.7,4.65,5.94,321.5
2024-06-23 12:00:00,7,-1.52,8.28,8.42,349.6
2024-06-23 12:00:00,8,0.85,9.67,9.7,5.0
2024-06-23 12:00:00,9,-1.68,8.68,8.84,349.0
2024-06-23 12:00:00,10,-7.73,5.5,9.49,305.4
2024-06-23 12:00:00,11,-6.62,4.03,7.75,301.4
2024-06-23 12:00:00,12,-6.33,5.65,8.49,311.7
2024-06-23 12:00:00,13,-7.23,4.25,8.39,300.4
2024-06-23 12:00:00,14,-10.38,3.07,10.83,286.5
2024-06-23 12:00:00,15,-6.48,0.87,6.54,277.6
2024-06-23 12:00:00,16,-3.35,0.4,3.37,276.8
2024-06-23 12:00:00,17,1.85,-3.05,3.57,148.8
2024-06-23 13:00:00,2,5.12,7.67,9.22,33.7
2024-06-23 13:00:00,3,-0.3,2.4,2.42,352.9
2024-06-23 13:00:00,4,-5.78,2.57,6.33,293.9
2024-06-23 13:00:00,5,-6.07,6.78,9.1,318.2
2024-06-23 13:00:00,6,-0.9,10.7,10.74,355.2
2024-06-23 13:00:00,7,2.78,10.57,10.93,14.8
2024-06-23 13:00:00,8,-0.18,9.5,9.5,358.9
2024-06-23 13:00:00,9,-5.23,6.05,8.0,319.1
2024-06-23 13:00:00,10,-6.03,4.8,7.71,308.5
2024-06-23 13:00:00,11,-4.42,3.3,5.51,306.8
2024-06-23 13:00:00,12,-6.62,3.67,7.56,299.0
2024-06-23 13:00:00,13,-5.93,2.08,6.29,289.3
2024-06-23 13:00:00,14,-8.78,-0.28,8.79,268.2
2024-06-23 13:00:00,15,-5.07,-1.0,5.16,258.8
2024-06-23 13:00:00,16,-2.63,-3.22,4.16,219.3
2024-06-23 13:00:00,17,-0.05,-4.87,4.87,180.6
2024-06-23 14:00:00,2,-1.45,10.53,10.63,352.2
2024-06-23 14:00:00,3,-2.67,6.85,7.35,338.7
2024-06-23 14:00:00,4,-3.9,9.47,10.24,337.6
2024-06-23 14:00:00,5,1.02,11.63,11.68,5.0
2024-06-23 14:00:00,6,3.6,10.78,11.37,18.5
2024-06-23 14:00:00,7,-0.62,7.95,7.97,355.6
2024-06-23 14:00:00,8,-3.15,6.05,6.82,332.5
2024-06-23 14:00:00,9,-3.85,3.8,5.41,314.6
2024-06-23 14:00:00,10,-3.52,2.12,4.1,301.0
2024-06-23 14:00:00,11,-4.42,1.45,4.65,288.2
2024-06-23 14:00:00,12,-5.2,1.5,5.41,286.1
2024-06-23 14:00:00,13,-3.65,-0.12,3.65,268.2
2024-06-23 14:00:00,14,-5.87,-1.7,6.11,253.8
2024-06-23 14:00:00,15,-2.62,-3.4,4.29,217.6
2024-06-23 14:00:00,16,-2.63,-4.4,5.13,210.9
2024-06-23 14:00:00,17,-2.0,-4.97,5.35,201.9
2024-06-23 15:00:00,2,-0.37,14.98,14.99,358.6
2024-06-23 15:00:00,3,-3.08,10.75,11.18,344.0
2024-06-23 15:00:00,4,1.32,13.75,13.81,5.5
2024-06-23 15:00:00,5,7.77,14.53,16.48,28.1
2024-06-23 15:00:00,6,5.03,8.9,10.22,29.5
2024-06-23 15:00:00,7,-1.02,5.02,5.12,348.5
2024-06-23 15:00:00,8,-1.6,2.67,3.11,329.0
2024-06-23 15:00:00,9,-2.02,1.15,2.32,299.7
2024-06-23 15:00:00,10,-4.28,0.83,4.36,281.0
2024-06-23 15:00:00,11,-4.18,-0.53,4.22,262.7
2024-06-23 15:00:00,12,-6.13,-0.1,6.13,269.1
2024-06-23 15:00:00,13,-4.45,-2.8,5.26,237.8
2024-06-23 15:00:00,14,-3.55,-4.1,5.42,220.9
2024-06-23 15:00:00,15,-1.53,-6.18,6.37,193.9
2024-06-23 15:00:00,16,-4.58,-5.55,7.2,219.6
2024-06-23 15:00:00,17,-3.1,-6.42,7.13,205.8
2024-06-23 16:00:00,2,0.98,14.4,14.43,3.9
2024-06-23 16:00:00,3,6.15,14.62,15.86,22.8
2024-06-23 16:00:00,4,13.32,12.6,18.33,46.6
2024-06-23 16:00:00,5,14.02,10.1,17.28,54.2
2024-06-23 16:00:00,6,8.45,6.47,10.64,52.6
2024-06-23 16:00:00,7,1.27,2.77,3.04,24.6
2024-06-23 16:00:00,8,0.48,-0.8,0.93,148.9
2024-06-23 16:00:00,9,-1.95,-2.62,3.26,216.7
2024-06-23 16:00:00,10,-3.58,-1.87,4.04,242.5
2024-06-23 16:00:00,11,-5.33,-0.48,5.36,264.8
2024-06-23 16:00:00,12,-5.2,0.03,5.2,270.4
2024-06-23 16:00:00,13,-6.1,-1.3,6.24,258.0
2024-06-23 16:00:00,14,-3.77,-2.32,4.42,238.4
2024-06-23 16:00:00,15,-3.05,-4.25,5.23,215.7
2024-06-23 16:00:00,16,-7.17,-4.35,8.38,238.7
2024-06-23 16:00:00,17,-4.53,-4.88,6.66,222.9
2024-06-23 17:00:00,2,0.72,15.28,15.3,2.7
2024-06-23 17:00:00,3,9.33,14.5,17.24,32.8
2024-06-23 17:00:00,4,13.15,10.53,16.85,51.3
2024-06-23 17:00:00,5,12.25,7.05,14.13,60.1
2024-06-23 17:00:00,6,6.73,3.43,7.56,63.0
2024-06-23 17:00:00,7,1.42,2.02,2.46,35.1
2024-06-23 17:00:00,8,1.97,-0.93,2.18,115.4
2024-06-23 17:00:00,9,0.5,-2.52,2.57,168.8
2024-06-23 17:00:00,10,-2.17,-2.6,3.38,219.8
2024-06-23 17:00:00,11,-3.62,-2.0,4.13,241.1
2024-06-23 17:00:00,12,-4.03,-0.95,4.14,256.7
2024-06-23 17:00:00,13,-3.72,-1.23,3.92,251.6
2024-06-23 17:00:00,14,-3.97,-4.13,5.73,223.8
2024-06-23 17:00:00,15,-3.65,-4.42,5.73,219.6
2024-06-23 17:00:00,16,-5.47,-3.13,6.3,240.2
2024-06-23 17:00:00,17,-1.17,-3.75,3.93,197.3
2024-06-23 18:00:00,2,2.97,15.85,16.13,10.6
2024-06-23 18:00:00,3,5.5,12.88,14.01,23.1
2024-06-23 18:00:00,4,8.35,9.27,12.47,42.0
2024-06-23 18:00:00,5,7.32,3.87,8.28,62.1
2024-06-23 18:00:00,6,4.05,0.77,4.12,79.3
2024-06-23 18:00:00,7,-1.22,1.5,1.93,321.0
2024-06-23 18:00:00,8,0.12,-1.27,1.27,174.7
2024-06-23 18:00:00,9,2.37,-3.73,4.42,147.6
2024-06-23 18:00:00,10,1.23,-5.0,5.15,166.1
2024-06-23 18:00:00,11,-1.9,-2.7,3.3,215.1
2024-06-23 18:00:00,12,-0.48,-1.33,1.42,199.9
2024-06-23 18:00:00,13,-0.23,-1.15,1.17,191.5
2024-06-23 18:00:00,14,0.25,-2.57,2.58,174.4
2024-06-23 18:00:00,15,1.02,-3.25,3.41,162.6
2024-06-23 18:00:00,16,-1.02,-2.27,2.48,204.2
2024-06-23 18:00:00,17,2.17,-4.7,5.18,155.3
2024-06-23 19:00:00,2,3.37,19.37,19.66,9.9
2024-06-23 19:00:00,3,4.17,17.2,17.7,13.6
2024-06-23 19:00:00,4,4.52,12.4,13.2,20.0
2024-06-23 19:00:00,5,4.23,8.05,9.1,27.7
2024-06-23 19:00:00,6,0.95,1.13,1.48,40.0
2024-06-23 19:00:00,7,-1.2,1.53,1.95,322.0
2024-06-23 19:00:00,8,0.63,-2.83,2.9,167.4
2024-06-23 19:00:00,9,1.45,-6.23,6.4,166.9
2024-06-23 19:00:00,10,-0.92,-7.75,7.8,186.7
2024-06-23 19:00:00,11,-0.87,-6.5,6.56,187.6
2024-06-23 19:00:00,12,0.72,-3.73,3.8,169.1
2024-06-23 19:00:00,13,1.45,-2.17,2.61,146.2
2024-06-23 19:00:00,14,3.02,-3.4,4.55,138.4
2024-06-23 19:00:00,15,5.3,-5.13,7.38,134.1
2024-06-23 19:00:00,16,0.68,-2.63,2.72,165.5
2024-06-23 19:00:00,17,-0.23,-2.22,2.23,186.0
2024-06-23 20:00:00,2,-1.3,22.72,22.75,356.7
